record_id,category,label,decision,reason,city,budget_level,strictness,amount,recommended_min,recommended_max,teacher_budget_total,target_min,target_max,request_budget_status,teacher_budget_status,candidate_high_ratio,candidate_reach_amount,food_pois
v3_request_407037,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,沈阳,comfortable,soft,9400,8200,10500,7562,6600,10300,ok,ok,1.0666,True,32
v3_request_407041,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,重庆,standard,none,7900,6100,7900,4097,0,0,ok,no_budget_policy,0.6937,False,23
v3_request_407038,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,泉州,limited,soft,9600,7700,9600,9598,6900,10100,ok,ok,1.1856,True,28
v3_request_407040,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,南京,limited,hard,5100,4200,5100,3732,3700,5100,ok,ok,1.4684,True,32
v3_request_409047,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,福州,limited,soft,4100,4100,5000,3320,3000,4300,ok,ok,1.2971,True,25
v3_request_407029,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,limited,soft,18000,16600,19400,17155,13000,18900,ok,ok,2.1233,True,32
v3_request_407005,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,limited,soft,3900,3400,4300,2830,2800,4100,ok,ok,2.7185,True,30
v3_request_407053,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,上海,comfortable,none,8600,7200,10000,3368,0,0,ok,no_budget_policy,1.8698,True,36
v3_request_407046,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,大连,standard,soft,6600,6600,8300,6482,4000,6900,ok,ok,1.1536,True,24
v3_request_407018,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,深圳,comfortable,soft,8700,8700,12200,6130,6100,9600,ok,ok,1.4221,True,33
v3_request_409054,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,premium,soft,17300,14700,19900,14074,13000,19400,ok,ok,1.2242,True,34
v3_request_407049,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,苏州,comfortable,soft,9300,9300,11800,8692,6500,10200,ok,ok,1.3288,True,30
v3_request_407057,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,standard,soft,2200,2200,3100,2156,1300,2300,ok,ok,1.8345,True,21
v3_request_407032,repair_teacher_regen,需重生成 teacher,repair,请求预算符合新分档，但 teacher 预算低于目标区间，需要重生成 teacher。,福州,standard,soft,3800,3300,4300,2113,2300,4000,ok,below,1.1234,True,28
v3_request_407039,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,洛阳,comfortable,hard,7300,7300,9900,5257,5100,7300,ok,ok,1.1475,True,27
v3_request_407052,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,苏州,standard,hard,8400,8400,10600,8084,5000,8400,ok,ok,1.26,True,21
v3_request_407058,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,福州,limited,hard,2200,1900,2200,1605,1600,2200,ok,ok,1.2809,True,30
v3_request_408060,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,limited,soft,1900,1700,2100,1656,1400,2000,ok,ok,1.8863,True,25
v3_request_407061,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,standard,soft,5000,4400,5700,4722,3000,5200,ok,ok,1.3464,True,29
v3_request_407059,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,大连,limited,soft,3500,3500,4200,3640,2500,3700,ok,ok,1.676,True,27
v3_request_407066,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,standard,soft,5900,5900,7600,3728,3500,6200,ok,ok,1.0095,True,31
v3_request_407064,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,长沙,standard,none,2700,2300,3100,1994,0,0,ok,no_budget_policy,1.1911,True,27
v3_request_407050,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,大理,premium,none,11500,11500,15700,5224,0,0,ok,no_budget_policy,0.7045,False,32
v3_request_407065,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,limited,soft,4600,4600,6000,4596,3300,4800,ok,ok,1.7265,True,27
v3_request_407076,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,limited,soft,3800,3800,4800,3002,2700,4000,ok,ok,2.79,True,26
v3_request_408070,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,12300,9800,12300,7726,7400,12900,ok,ok,1.6073,True,30
v3_request_407075,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,成都,standard,none,3400,2800,3400,1729,0,0,ok,no_budget_policy,1.2176,True,25
v3_request_407073,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,杭州,comfortable,soft,12900,10900,15000,9028,9000,14200,ok,ok,1.3645,True,33
v3_request_407077,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,天津,comfortable,soft,6800,5100,6800,4836,4800,7500,ok,ok,1.2512,True,37
v3_request_408071,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,扬州,standard,soft,4300,4300,5700,4296,2600,4500,ok,ok,1.2865,True,33
v3_request_407072,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,厦门,comfortable,soft,7300,5800,7300,7337,5100,8000,ok,ok,1.1984,True,29
v3_request_407078,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,杭州,luxury,soft,26000,26000,34700,26000,19500,30700,ok,ok,1.1995,True,35
v3_request_408056,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,comfortable,soft,14200,12100,16300,13630,9900,15600,ok,ok,1.7363,True,34
v3_request_407081,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,comfortable,soft,13100,13100,17200,10886,9200,14400,ok,ok,1.934,True,33
v3_request_407080,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,limited,soft,10500,8200,10500,8136,7600,11000,ok,ok,1.516,True,23
v3_request_407082,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,宁波,comfortable,soft,13100,11400,14800,13052,9200,14400,ok,ok,1.3747,True,37
v3_request_408085,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,北京,standard,none,7000,6100,7900,6940,0,0,ok,no_budget_policy,2.405,True,31
v3_request_407051,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,三亚,comfortable,soft,15700,11900,15700,15368,11000,17300,ok,ok,1.3017,True,40
v3_request_408092,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,哈尔滨,limited,soft,2300,2300,2900,2324,1700,2400,ok,ok,1.8157,True,29
v3_request_407091,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,哈尔滨,limited,soft,7400,7400,9000,6250,5300,7800,ok,ok,1.727,True,33
v3_request_407074,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,premium,soft,12800,10500,15100,12236,9600,14300,ok,ok,1.3155,True,35
v3_request_407089,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,standard,soft,17200,15100,19300,17860,10300,18100,ok,ok,1.3267,True,30
v3_request_407079,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,南京,standard,soft,5000,5000,6700,4199,3000,5200,ok,ok,1.1672,True,30
v3_request_407094,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,comfortable,soft,6900,5800,7900,6525,4800,7600,ok,ok,1.6488,True,40
v3_request_407099,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,limited,soft,1000,1000,1200,729,700,1000,ok,ok,2.252,True,30
v3_request_409096,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,limited,soft,3300,3000,3700,2580,2400,3500,ok,ok,1.5909,True,25
v3_request_408090,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,14400,11100,14400,14176,8600,15100,ok,ok,1.6139,True,33
v3_request_408083,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,5500,4700,6300,5468,3300,5800,ok,ok,2.3156,True,30
v3_request_407069,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,扬州,limited,hard,7800,6800,8700,6732,5600,7800,ok,ok,1.6992,True,26
v3_request_408095,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,宁波,limited,soft,4000,3500,4500,3154,2900,4200,ok,ok,1.781,True,28
v3_request_407084,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,呼和浩特,limited,hard,2000,2000,2600,1764,1400,2000,ok,ok,1.187,True,26
v3_request_408097,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,桂林,comfortable,soft,7000,7000,9500,5262,4900,7700,ok,ok,1.2894,True,32
v3_request_407109,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,standard,soft,2200,2200,2800,1903,1300,2300,ok,ok,1.2927,True,19
v3_request_407106,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,郑州,comfortable,none,6200,4500,6200,6129,0,0,ok,no_budget_policy,1.2548,True,36
v3_request_407101,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,南京,limited,soft,9000,8300,9800,7745,6500,9400,ok,ok,1.9006,True,25
v3_request_407102,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,广州,premium,none,32200,23000,32200,16552,0,0,ok,no_budget_policy,0.667,False,40
v3_request_407107,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,宁波,comfortable,soft,13900,13900,19000,13660,9700,15300,ok,ok,1.9109,True,38
v3_request_407100,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,贵阳,comfortable,soft,8100,8100,10900,7350,5700,8900,ok,ok,1.6163,True,38
v3_request_407105,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,重庆,standard,soft,6100,6100,8200,3922,3700,6400,ok,ok,1.0308,True,31
v3_request_407112,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,西安,premium,soft,13100,13100,18300,9821,9800,14700,ok,ok,1.1062,True,40
v3_request_407113,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,南京,standard,soft,5500,5500,7200,3508,3300,5800,ok,ok,1.2738,True,22
v3_request_407088,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,长沙,comfortable,soft,4700,4100,5400,3347,3300,5200,ok,ok,1.047,True,37
v3_request_408087,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,郑州,standard,soft,9100,9100,11700,8040,5500,9600,ok,ok,1.2379,True,38
v3_request_407114,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,厦门,limited,soft,2400,2000,2400,2308,1700,2500,ok,ok,1.04,True,26
v3_request_407116,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,长沙,limited,soft,1200,1200,1400,942,900,1300,ok,ok,1.5983,True,30
