scope,batch,raw_path,line_no,record_id,category,label,decision,reason,request_source,created_at_local,city,budget_level,strictness,amount,recommended_min,recommended_max,teacher_budget_total,target_min,target_max,request_budget_status,teacher_budget_status,candidate_high_ratio,candidate_reach_amount,food_pois
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,503,v3_request_000589,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T04:50:39+08:00,上海,standard,soft,10400,9300,12600,7712,6200,10900,ok,ok,1.4046,True,22
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,504,v3_request_000586,drop_or_full_regen,预算训练淘汰或整条重做,drop_or_regenerate,请求预算和 teacher 预算至少两侧不匹配，预算训练建议淘汰或整条重做。,controlled,2026-05-06T04:51:09+08:00,西安,comfortable,soft,16000,9600,13100,10450,11200,17600,above,below,0.6103,False,30
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,505,v3_request_000609,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T04:51:14+08:00,广州,limited,soft,2200,2400,3100,2016,1600,2300,below,ok,2.4745,True,25
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,506,v3_request_000603,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T04:51:41+08:00,广州,limited,soft,5700,5500,6500,5174,4100,6000,ok,ok,2.0877,True,35
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,507,v3_request_000607,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,controlled,2026-05-06T04:51:45+08:00,苏州,standard,none,3400,3700,4800,2486,0,0,below,no_budget_policy,1.1841,True,21
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,508,v3_request_000612,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,controlled,2026-05-06T04:52:34+08:00,张家界,comfortable,none,19400,13900,19000,7112,0,0,above,no_budget_policy,0.4763,False,30
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,509,v3_request_000604,repair_teacher_regen,需重生成 teacher,repair,请求预算符合新分档，但 teacher 预算低于目标区间，需要重生成 teacher。,controlled,2026-05-06T04:52:40+08:00,武汉,standard,soft,6900,5600,7300,3938,4100,7200,ok,below,0.85,False,31
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,510,v3_request_000601,drop_or_full_regen,预算训练淘汰或整条重做,drop_or_regenerate,请求预算和 teacher 预算至少两侧不匹配，预算训练建议淘汰或整条重做。,controlled,2026-05-06T04:52:58+08:00,昆明,comfortable,soft,1600,1900,2600,1039,1100,1800,below,below,0.9113,False,24
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,511,v3_request_000611,usable_budget_candidate_tight,预算可用但候选偏紧,use_with_caution,请求和 teacher 预算都合格，但候选池高配估算低于用户预算，不适合训练用满预算。,controlled,2026-05-06T04:55:11+08:00,西安,comfortable,soft,12400,9400,12500,12358,8700,13600,ok,ok,0.4909,False,29
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,512,v3_request_000614,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T04:55:13+08:00,广州,standard,soft,10500,10700,13200,8347,6300,11000,below,ok,1.5626,True,33
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,513,v3_request_000620,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T04:55:14+08:00,上海,limited,soft,3500,4500,5400,3474,2500,3700,below,ok,2.2063,True,24
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,514,v3_request_000596,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,controlled,2026-05-06T04:55:16+08:00,天津,standard,none,3100,3900,4600,3043,0,0,below,no_budget_policy,1.0774,True,22
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,515,v3_request_000613,usable_budget_candidate_tight,预算可用但候选偏紧,use_with_caution,请求和 teacher 预算都合格，但候选池高配估算低于用户预算，不适合训练用满预算。,controlled,2026-05-06T04:55:17+08:00,福州,comfortable,soft,9900,7800,10400,9781,6900,10900,ok,ok,0.9297,False,31
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,516,v3_request_000618,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T04:55:21+08:00,桂林,standard,soft,3600,3500,4600,3549,2200,3800,ok,ok,1.1953,True,30
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,517,v3_request_000605,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T04:55:28+08:00,杭州,limited,hard,8300,9100,11400,8128,6000,8300,below,ok,1.3137,True,28
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,518,v3_request_000587,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T04:55:41+08:00,三亚,standard,soft,10800,10000,13000,10764,6500,11300,ok,ok,1.1293,True,23
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,519,v3_request_000623,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T04:55:47+08:00,武汉,limited,soft,5500,3900,5100,4112,4000,5800,above,ok,1.2673,True,37
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,520,v3_request_000622,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T04:55:48+08:00,北京,limited,soft,3100,2800,3500,2228,2200,3300,ok,ok,3.3619,True,32
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,521,v3_request_000624,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T04:56:03+08:00,杭州,standard,soft,1700,2600,3200,1482,1000,1800,below,ok,1.4,True,25
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,522,v3_request_000617,repair_teacher_regen,需重生成 teacher,repair,请求预算符合新分档，但 teacher 预算低于目标区间，需要重生成 teacher。,controlled,2026-05-06T04:56:48+08:00,泉州,premium,soft,21300,21100,28700,14992,16000,23900,ok,below,0.6263,False,31
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,523,v3_request_000594,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T04:56:53+08:00,沈阳,standard,soft,3200,3300,4400,2828,1900,3400,below,ok,1.1319,True,24
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,524,v3_request_000625,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T04:58:15+08:00,天津,standard,soft,2000,1800,2500,1332,1200,2100,ok,ok,1.036,True,28
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,525,v3_request_000628,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T04:59:05+08:00,宁波,limited,soft,4700,3600,4500,4718,3400,4900,above,ok,1.6294,True,35
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,526,v3_request_000635,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,controlled,2026-05-06T04:59:13+08:00,哈尔滨,luxury,none,15200,8300,11400,4185,0,0,above,no_budget_policy,0.3865,False,25
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,527,v3_request_000626,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T04:59:17+08:00,昆明,limited,hard,1400,2400,2700,1293,1000,1400,below,ok,1.8643,True,27
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,528,v3_request_000627,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T04:59:27+08:00,丽江,comfortable,soft,4500,5700,7600,3564,3200,5000,below,ok,0.8622,False,24
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,529,v3_request_000629,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,controlled,2026-05-06T04:59:41+08:00,西安,standard,none,5800,6500,8400,4783,0,0,below,no_budget_policy,1.0443,True,22
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,530,v3_request_000631,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T05:00:06+08:00,成都,standard,soft,3600,4800,6500,2864,2200,3800,below,ok,1.7061,True,24
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,531,v3_request_000621,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T05:00:07+08:00,珠海,limited,hard,7700,7500,9400,7512,5500,7700,ok,ok,1.4052,True,25
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,532,v3_request_000638,drop_or_full_regen,预算训练淘汰或整条重做,drop_or_regenerate,请求预算和 teacher 预算至少两侧不匹配，预算训练建议淘汰或整条重做。,controlled,2026-05-06T05:01:18+08:00,大理,comfortable,soft,6800,8000,10900,4690,4800,7500,below,below,0.7907,False,24
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,533,v3_request_000630,drop_or_full_regen,预算训练淘汰或整条重做,drop_or_regenerate,请求预算和 teacher 预算至少两侧不匹配，预算训练建议淘汰或整条重做。,controlled,2026-05-06T05:01:31+08:00,广州,comfortable,soft,4200,5500,7600,2892,2900,4600,below,below,1.2819,True,23
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,534,v3_request_000633,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T05:01:39+08:00,西安,standard,soft,4300,4600,5800,4352,2600,4500,below,ok,1.066,True,21
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,535,v3_request_000637,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T05:01:43+08:00,武汉,limited,soft,4800,4700,6000,4404,3500,5000,ok,ok,1.3554,True,27
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,536,v3_request_000615,usable_budget_candidate_tight,预算可用但候选偏紧,use_with_caution,请求和 teacher 预算都合格，但候选池高配估算低于用户预算，不适合训练用满预算。,controlled,2026-05-06T05:02:05+08:00,重庆,standard,soft,7500,6100,7900,7500,4500,7900,ok,ok,0.8692,False,29
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,537,v3_request_000640,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T05:02:41+08:00,西安,standard,soft,6900,6500,8400,4556,4100,7200,ok,ok,1.0326,True,29
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,538,v3_request_000648,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,controlled,2026-05-06T05:04:18+08:00,黄山,limited,none,4700,5100,6300,4676,0,0,below,no_budget_policy,1.5115,True,23
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,539,v3_request_000641,drop_or_full_regen,预算训练淘汰或整条重做,drop_or_regenerate,请求预算和 teacher 预算至少两侧不匹配，预算训练建议淘汰或整条重做。,controlled,2026-05-06T05:04:35+08:00,福州,standard,soft,4200,4900,6300,2474,2500,4400,below,below,1.0938,True,23
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,540,v3_request_000644,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T05:04:47+08:00,长沙,standard,soft,2600,3200,4300,2010,1600,2700,below,ok,1.44,True,27
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,541,v3_request_000639,repair_teacher_regen,需重生成 teacher,repair,请求预算符合新分档，但 teacher 预算低于目标区间，需要重生成 teacher。,controlled,2026-05-06T05:04:50+08:00,成都,comfortable,soft,8900,8200,10900,5826,6200,9800,ok,below,0.6503,False,28
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,542,v3_request_000651,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T05:05:18+08:00,重庆,standard,soft,1100,1500,1900,830,700,1200,below,ok,1.1927,True,23
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,543,v3_request_000643,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T05:05:39+08:00,广州,standard,soft,10200,7900,10400,9212,6100,10700,ok,ok,1.0735,True,30
